"Eastern Date Hour","Zone Name","DAM Forecast Load","GMT Start Hour"
"2019/08/23 10:00:00","CAPITL","1473","14"
"2019/08/23 10:00:00","CENTRL","1841","14"
"2019/08/23 10:00:00","DUNWOD","803","14"
"2019/08/23 10:00:00","GENESE","1194","14"
"2019/08/23 10:00:00","HUD VL","1192","14"
"2019/08/23 10:00:00","LONGIL","3096","14"
"2019/08/23 10:00:00","MHK VL","795","14"
"2019/08/23 10:00:00","MILLWD","354","14"
"2019/08/23 10:00:00","N.Y.C.","8009","14"
"2019/08/23 10:00:00","NORTH","513","14"
"2019/08/23 10:00:00","WEST","1799","14"
"2019/08/23 11:00:00","CAPITL","1484","15"
"2019/08/23 11:00:00","CENTRL","1865","15"
"2019/08/23 11:00:00","DUNWOD","809","15"
"2019/08/23 11:00:00","GENESE","1214","15"
"2019/08/23 11:00:00","HUD VL","1229","15"
"2019/08/23 11:00:00","LONGIL","3168","15"
"2019/08/23 11:00:00","MHK VL","800","15"
"2019/08/23 11:00:00","MILLWD","358","15"
"2019/08/23 11:00:00","N.Y.C.","8089","15"
"2019/08/23 11:00:00","NORTH","518","15"
"2019/08/23 11:00:00","WEST","1827","15"
"2019/08/23 12:00:00","CAPITL","1487","16"
"2019/08/23 12:00:00","CENTRL","1872","16"
"2019/08/23 12:00:00","DUNWOD","821","16"
"2019/08/23 12:00:00","GENESE","1218","16"
"2019/08/23 12:00:00","HUD VL","1258","16"
"2019/08/23 12:00:00","LONGIL","3231","16"
"2019/08/23 12:00:00","MHK VL","800","16"
"2019/08/23 12:00:00","MILLWD","368","16"
"2019/08/23 12:00:00","N.Y.C.","8132","16"
"2019/08/23 12:00:00","NORTH","524","16"
"2019/08/23 12:00:00","WEST","1831","16"
"2019/08/23 13:00:00","CAPITL","1505","17"
"2019/08/23 13:00:00","CENTRL","1882","17"
"2019/08/23 13:00:00","DUNWOD","840","17"
"2019/08/23 13:00:00","GENESE","1227","17"
"2019/08/23 13:00:00","HUD VL","1295","17"
"2019/08/23 13:00:00","LONGIL","3297","17"
"2019/08/23 13:00:00","MHK VL","803","17"
"2019/08/23 13:00:00","MILLWD","378","17"
"2019/08/23 13:00:00","N.Y.C.","8174","17"
"2019/08/23 13:00:00","NORTH","526","17"
"2019/08/23 13:00:00","WEST","1847","17"
"2019/08/23 14:00:00","CAPITL","1527","18"
"2019/08/23 14:00:00","CENTRL","1878","18"
"2019/08/23 14:00:00","DUNWOD","856","18"
"2019/08/23 14:00:00","GENESE","1227","18"
"2019/08/23 14:00:00","HUD VL","1330","18"
"2019/08/23 14:00:00","LONGIL","3394","18"
"2019/08/23 14:00:00","MHK VL","800","18"
"2019/08/23 14:00:00","MILLWD","390","18"
"2019/08/23 14:00:00","N.Y.C.","8196","18"
"2019/08/23 14:00:00","NORTH","529","18"
"2019/08/23 14:00:00","WEST","1846","18"
"2019/08/23 15:00:00","CAPITL","1548","19"
"2019/08/23 15:00:00","CENTRL","1864","19"
"2019/08/23 15:00:00","DUNWOD","875","19"
"2019/08/23 15:00:00","GENESE","1222","19"
"2019/08/23 15:00:00","HUD VL","1357","19"
"2019/08/23 15:00:00","LONGIL","3464","19"
"2019/08/23 15:00:00","MHK VL","795","19"
"2019/08/23 15:00:00","MILLWD","401","19"
"2019/08/23 15:00:00","N.Y.C.","8231","19"
"2019/08/23 15:00:00","NORTH","525","19"
"2019/08/23 15:00:00","WEST","1833","19"
"2019/08/23 16:00:00","CAPITL","1571","20"
"2019/08/23 16:00:00","CENTRL","1848","20"
"2019/08/23 16:00:00","DUNWOD","887","20"
"2019/08/23 16:00:00","GENESE","1213","20"
"2019/08/23 16:00:00","HUD VL","1379","20"
"2019/08/23 16:00:00","LONGIL","3518","20"
"2019/08/23 16:00:00","MHK VL","797","20"
"2019/08/23 16:00:00","MILLWD","406","20"
"2019/08/23 16:00:00","N.Y.C.","8256","20"
"2019/08/23 16:00:00","NORTH","527","20"
"2019/08/23 16:00:00","WEST","1829","20"
"2019/08/23 17:00:00","CAPITL","1581","21"
"2019/08/23 17:00:00","CENTRL","1826","21"
"2019/08/23 17:00:00","DUNWOD","877","21"
"2019/08/23 17:00:00","GENESE","1200","21"
"2019/08/23 17:00:00","HUD VL","1379","21"
"2019/08/23 17:00:00","LONGIL","3517","21"
"2019/08/23 17:00:00","MHK VL","800","21"
"2019/08/23 17:00:00","MILLWD","403","21"
"2019/08/23 17:00:00","N.Y.C.","8145","21"
"2019/08/23 17:00:00","NORTH","528","21"
"2019/08/23 17:00:00","WEST","1801","21"
"2019/08/23 18:00:00","CAPITL","1560","22"
"2019/08/23 18:00:00","CENTRL","1797","22"
"2019/08/23 18:00:00","DUNWOD","847","22"
"2019/08/23 18:00:00","GENESE","1177","22"
"2019/08/23 18:00:00","HUD VL","1339","22"
"2019/08/23 18:00:00","LONGIL","3432","22"
"2019/08/23 18:00:00","MHK VL","793","22"
"2019/08/23 18:00:00","MILLWD","391","22"
"2019/08/23 18:00:00","N.Y.C.","7836","22"
"2019/08/23 18:00:00","NORTH","526","22"
"2019/08/23 18:00:00","WEST","1758","22"
"2019/08/23 19:00:00","CAPITL","1537","23"
"2019/08/23 19:00:00","CENTRL","1746","23"
"2019/08/23 19:00:00","DUNWOD","829","23"
"2019/08/23 19:00:00","GENESE","1134","23"
"2019/08/23 19:00:00","HUD VL","1318","23"
"2019/08/23 19:00:00","LONGIL","3307","23"
"2019/08/23 19:00:00","MHK VL","780","23"
"2019/08/23 19:00:00","MILLWD","383","23"
"2019/08/23 19:00:00","N.Y.C.","7544","23"
"2019/08/23 19:00:00","NORTH","526","23"
"2019/08/23 19:00:00","WEST","1719","23"
"2019/08/23 20:00:00","CAPITL","1539","0"
"2019/08/23 20:00:00","CENTRL","1750","0"
"2019/08/23 20:00:00","DUNWOD","821","0"
"2019/08/23 20:00:00","GENESE","1143","0"
"2019/08/23 20:00:00","HUD VL","1301","0"
"2019/08/23 20:00:00","LONGIL","3254","0"
"2019/08/23 20:00:00","MHK VL","784","0"
"2019/08/23 20:00:00","MILLWD","376","0"
"2019/08/23 20:00:00","N.Y.C.","7381","0"
"2019/08/23 20:00:00","NORTH","528","0"
"2019/08/23 20:00:00","WEST","1733","0"
"2019/08/23 21:00:00","CAPITL","1468","1"
"2019/08/23 21:00:00","CENTRL","1691","1"
"2019/08/23 21:00:00","DUNWOD","787","1"
"2019/08/23 21:00:00","GENESE","1114","1"
"2019/08/23 21:00:00","HUD VL","1233","1"
"2019/08/23 21:00:00","LONGIL","3094","1"
"2019/08/23 21:00:00","MHK VL","752","1"
"2019/08/23 21:00:00","MILLWD","358","1"
"2019/08/23 21:00:00","N.Y.C.","7177","1"
"2019/08/23 21:00:00","NORTH","514","1"
"2019/08/23 21:00:00","WEST","1718","1"
"2019/08/23 22:00:00","CAPITL","1362","2"
"2019/08/23 22:00:00","CENTRL","1591","2"
"2019/08/23 22:00:00","DUNWOD","732","2"
"2019/08/23 22:00:00","GENESE","1040","2"
"2019/08/23 22:00:00","HUD VL","1134","2"
"2019/08/23 22:00:00","LONGIL","2858","2"
"2019/08/23 22:00:00","MHK VL","699","2"
"2019/08/23 22:00:00","MILLWD","329","2"
"2019/08/23 22:00:00","N.Y.C.","6848","2"
"2019/08/23 22:00:00","NORTH","491","2"
"2019/08/23 22:00:00","WEST","1640","2"
"2019/08/23 23:00:00","CAPITL","1255","3"
"2019/08/23 23:00:00","CENTRL","1479","3"
"2019/08/23 23:00:00","DUNWOD","673","3"
"2019/08/23 23:00:00","GENESE","960","3"
"2019/08/23 23:00:00","HUD VL","1033","3"
"2019/08/23 23:00:00","LONGIL","2591","3"
"2019/08/23 23:00:00","MHK VL","643","3"
"2019/08/23 23:00:00","MILLWD","298","3"
"2019/08/23 23:00:00","N.Y.C.","6456","3"
"2019/08/23 23:00:00","NORTH","472","3"
"2019/08/23 23:00:00","WEST","1540","3"
"2019/08/24 00:00:00","CAPITL","1196","4"
"2019/08/24 00:00:00","CENTRL","1363","4"
"2019/08/24 00:00:00","DUNWOD","616","4"
"2019/08/24 00:00:00","GENESE","892","4"
"2019/08/24 00:00:00","HUD VL","960","4"
"2019/08/24 00:00:00","LONGIL","2399","4"
"2019/08/24 00:00:00","MHK VL","595","4"
"2019/08/24 00:00:00","MILLWD","289","4"
"2019/08/24 00:00:00","N.Y.C.","6024","4"
"2019/08/24 00:00:00","NORTH","461","4"
"2019/08/24 00:00:00","WEST","1390","4"
"2019/08/24 01:00:00","CAPITL","1148","5"
"2019/08/24 01:00:00","CENTRL","1307","5"
"2019/08/24 01:00:00","DUNWOD","572","5"
"2019/08/24 01:00:00","GENESE","852","5"
"2019/08/24 01:00:00","HUD VL","897","5"
"2019/08/24 01:00:00","LONGIL","2221","5"
"2019/08/24 01:00:00","MHK VL","558","5"
"2019/08/24 01:00:00","MILLWD","268","5"
"2019/08/24 01:00:00","N.Y.C.","5736","5"
"2019/08/24 01:00:00","NORTH","460","5"
"2019/08/24 01:00:00","WEST","1335","5"
"2019/08/24 02:00:00","CAPITL","1115","6"
"2019/08/24 02:00:00","CENTRL","1269","6"
"2019/08/24 02:00:00","DUNWOD","543","6"
"2019/08/24 02:00:00","GENESE","826","6"
"2019/08/24 02:00:00","HUD VL","858","6"
"2019/08/24 02:00:00","LONGIL","2098","6"
"2019/08/24 02:00:00","MHK VL","539","6"
"2019/08/24 02:00:00","MILLWD","254","6"
"2019/08/24 02:00:00","N.Y.C.","5519","6"
"2019/08/24 02:00:00","NORTH","453","6"
"2019/08/24 02:00:00","WEST","1302","6"
"2019/08/24 03:00:00","CAPITL","1094","7"
"2019/08/24 03:00:00","CENTRL","1252","7"
"2019/08/24 03:00:00","DUNWOD","522","7"
"2019/08/24 03:00:00","GENESE","811","7"
"2019/08/24 03:00:00","HUD VL","834","7"
"2019/08/24 03:00:00","LONGIL","2018","7"
"2019/08/24 03:00:00","MHK VL","530","7"
"2019/08/24 03:00:00","MILLWD","243","7"
"2019/08/24 03:00:00","N.Y.C.","5369","7"
"2019/08/24 03:00:00","NORTH","446","7"
"2019/08/24 03:00:00","WEST","1284","7"
"2019/08/24 04:00:00","CAPITL","1092","8"
"2019/08/24 04:00:00","CENTRL","1253","8"
"2019/08/24 04:00:00","DUNWOD","512","8"
"2019/08/24 04:00:00","GENESE","808","8"
"2019/08/24 04:00:00","HUD VL","824","8"
"2019/08/24 04:00:00","LONGIL","1984","8"
"2019/08/24 04:00:00","MHK VL","532","8"
"2019/08/24 04:00:00","MILLWD","237","8"
"2019/08/24 04:00:00","N.Y.C.","5276","8"
"2019/08/24 04:00:00","NORTH","447","8"
"2019/08/24 04:00:00","WEST","1282","8"
"2019/08/24 05:00:00","CAPITL","1108","9"
"2019/08/24 05:00:00","CENTRL","1275","9"
"2019/08/24 05:00:00","DUNWOD","514","9"
"2019/08/24 05:00:00","GENESE","821","9"
"2019/08/24 05:00:00","HUD VL","828","9"
"2019/08/24 05:00:00","LONGIL","1985","9"
"2019/08/24 05:00:00","MHK VL","547","9"
"2019/08/24 05:00:00","MILLWD","237","9"
"2019/08/24 05:00:00","N.Y.C.","5256","9"
"2019/08/24 05:00:00","NORTH","449","9"
"2019/08/24 05:00:00","WEST","1300","9"
"2019/08/24 06:00:00","CAPITL","1129","10"
"2019/08/24 06:00:00","CENTRL","1309","10"
"2019/08/24 06:00:00","DUNWOD","520","10"
"2019/08/24 06:00:00","GENESE","840","10"
"2019/08/24 06:00:00","HUD VL","835","10"
"2019/08/24 06:00:00","LONGIL","1991","10"
"2019/08/24 06:00:00","MHK VL","572","10"
"2019/08/24 06:00:00","MILLWD","241","10"
"2019/08/24 06:00:00","N.Y.C.","5301","10"
"2019/08/24 06:00:00","NORTH","457","10"
"2019/08/24 06:00:00","WEST","1318","10"
"2019/08/24 07:00:00","CAPITL","1176","11"
"2019/08/24 07:00:00","CENTRL","1365","11"
"2019/08/24 07:00:00","DUNWOD","542","11"
"2019/08/24 07:00:00","GENESE","876","11"
"2019/08/24 07:00:00","HUD VL","865","11"
"2019/08/24 07:00:00","LONGIL","2086","11"
"2019/08/24 07:00:00","MHK VL","618","11"
"2019/08/24 07:00:00","MILLWD","255","11"
"2019/08/24 07:00:00","N.Y.C.","5481","11"
"2019/08/24 07:00:00","NORTH","470","11"
"2019/08/24 07:00:00","WEST","1350","11"
"2019/08/24 08:00:00","CAPITL","1230","12"
"2019/08/24 08:00:00","CENTRL","1450","12"
"2019/08/24 08:00:00","DUNWOD","590","12"
"2019/08/24 08:00:00","GENESE","931","12"
"2019/08/24 08:00:00","HUD VL","910","12"
"2019/08/24 08:00:00","LONGIL","2276","12"
"2019/08/24 08:00:00","MHK VL","672","12"
"2019/08/24 08:00:00","MILLWD","280","12"
"2019/08/24 08:00:00","N.Y.C.","5730","12"
"2019/08/24 08:00:00","NORTH","487","12"
"2019/08/24 08:00:00","WEST","1419","12"
"2019/08/24 09:00:00","CAPITL","1271","13"
"2019/08/24 09:00:00","CENTRL","1518","13"
"2019/08/24 09:00:00","DUNWOD","623","13"
"2019/08/24 09:00:00","GENESE","985","13"
"2019/08/24 09:00:00","HUD VL","946","13"
"2019/08/24 09:00:00","LONGIL","2444","13"
"2019/08/24 09:00:00","MHK VL","703","13"
"2019/08/24 09:00:00","MILLWD","300","13"
"2019/08/24 09:00:00","N.Y.C.","5997","13"
"2019/08/24 09:00:00","NORTH","495","13"
"2019/08/24 09:00:00","WEST","1484","13"
"2019/08/24 10:00:00","CAPITL","1289","14"
"2019/08/24 10:00:00","CENTRL","1561","14"
"2019/08/24 10:00:00","DUNWOD","647","14"
"2019/08/24 10:00:00","GENESE","1019","14"
"2019/08/24 10:00:00","HUD VL","976","14"
"2019/08/24 10:00:00","LONGIL","2572","14"
"2019/08/24 10:00:00","MHK VL","713","14"
"2019/08/24 10:00:00","MILLWD","312","14"
"2019/08/24 10:00:00","N.Y.C.","6213","14"
"2019/08/24 10:00:00","NORTH","499","14"
"2019/08/24 10:00:00","WEST","1524","14"
"2019/08/24 11:00:00","CAPITL","1287","15"
"2019/08/24 11:00:00","CENTRL","1571","15"
"2019/08/24 11:00:00","DUNWOD","662","15"
"2019/08/24 11:00:00","GENESE","1031","15"
"2019/08/24 11:00:00","HUD VL","1002","15"
"2019/08/24 11:00:00","LONGIL","2686","15"
"2019/08/24 11:00:00","MHK VL","711","15"
"2019/08/24 11:00:00","MILLWD","322","15"
"2019/08/24 11:00:00","N.Y.C.","6340","15"
"2019/08/24 11:00:00","NORTH","500","15"
"2019/08/24 11:00:00","WEST","1541","15"
"2019/08/24 12:00:00","CAPITL","1277","16"
"2019/08/24 12:00:00","CENTRL","1573","16"
"2019/08/24 12:00:00","DUNWOD","672","16"
"2019/08/24 12:00:00","GENESE","1029","16"
"2019/08/24 12:00:00","HUD VL","1024","16"
"2019/08/24 12:00:00","LONGIL","2783","16"
"2019/08/24 12:00:00","MHK VL","704","16"
"2019/08/24 12:00:00","MILLWD","329","16"
"2019/08/24 12:00:00","N.Y.C.","6390","16"
"2019/08/24 12:00:00","NORTH","502","16"
"2019/08/24 12:00:00","WEST","1547","16"
"2019/08/24 13:00:00","CAPITL","1285","17"
"2019/08/24 13:00:00","CENTRL","1572","17"
"2019/08/24 13:00:00","DUNWOD","676","17"
"2019/08/24 13:00:00","GENESE","1026","17"
"2019/08/24 13:00:00","HUD VL","1045","17"
"2019/08/24 13:00:00","LONGIL","2853","17"
"2019/08/24 13:00:00","MHK VL","701","17"
"2019/08/24 13:00:00","MILLWD","335","17"
"2019/08/24 13:00:00","N.Y.C.","6397","17"
"2019/08/24 13:00:00","NORTH","504","17"
"2019/08/24 13:00:00","WEST","1552","17"
"2019/08/24 14:00:00","CAPITL","1301","18"
"2019/08/24 14:00:00","CENTRL","1573","18"
"2019/08/24 14:00:00","DUNWOD","688","18"
"2019/08/24 14:00:00","GENESE","1025","18"
"2019/08/24 14:00:00","HUD VL","1066","18"
"2019/08/24 14:00:00","LONGIL","2920","18"
"2019/08/24 14:00:00","MHK VL","697","18"
"2019/08/24 14:00:00","MILLWD","341","18"
"2019/08/24 14:00:00","N.Y.C.","6434","18"
"2019/08/24 14:00:00","NORTH","505","18"
"2019/08/24 14:00:00","WEST","1557","18"
"2019/08/24 15:00:00","CAPITL","1333","19"
"2019/08/24 15:00:00","CENTRL","1583","19"
"2019/08/24 15:00:00","DUNWOD","703","19"
"2019/08/24 15:00:00","GENESE","1034","19"
"2019/08/24 15:00:00","HUD VL","1100","19"
"2019/08/24 15:00:00","LONGIL","3004","19"
"2019/08/24 15:00:00","MHK VL","704","19"
"2019/08/24 15:00:00","MILLWD","350","19"
"2019/08/24 15:00:00","N.Y.C.","6481","19"
"2019/08/24 15:00:00","NORTH","507","19"
"2019/08/24 15:00:00","WEST","1560","19"
"2019/08/24 16:00:00","CAPITL","1381","20"
"2019/08/24 16:00:00","CENTRL","1603","20"
"2019/08/24 16:00:00","DUNWOD","716","20"
"2019/08/24 16:00:00","GENESE","1047","20"
"2019/08/24 16:00:00","HUD VL","1147","20"
"2019/08/24 16:00:00","LONGIL","3090","20"
"2019/08/24 16:00:00","MHK VL","721","20"
"2019/08/24 16:00:00","MILLWD","357","20"
"2019/08/24 16:00:00","N.Y.C.","6515","20"
"2019/08/24 16:00:00","NORTH","509","20"
"2019/08/24 16:00:00","WEST","1573","20"
"2019/08/24 17:00:00","CAPITL","1429","21"
"2019/08/24 17:00:00","CENTRL","1628","21"
"2019/08/24 17:00:00","DUNWOD","725","21"
"2019/08/24 17:00:00","GENESE","1062","21"
"2019/08/24 17:00:00","HUD VL","1184","21"
"2019/08/24 17:00:00","LONGIL","3143","21"
"2019/08/24 17:00:00","MHK VL","743","21"
"2019/08/24 17:00:00","MILLWD","360","21"
"2019/08/24 17:00:00","N.Y.C.","6496","21"
"2019/08/24 17:00:00","NORTH","513","21"
"2019/08/24 17:00:00","WEST","1578","21"
"2019/08/24 18:00:00","CAPITL","1441","22"
"2019/08/24 18:00:00","CENTRL","1637","22"
"2019/08/24 18:00:00","DUNWOD","718","22"
"2019/08/24 18:00:00","GENESE","1062","22"
"2019/08/24 18:00:00","HUD VL","1176","22"
"2019/08/24 18:00:00","LONGIL","3087","22"
"2019/08/24 18:00:00","MHK VL","744","22"
"2019/08/24 18:00:00","MILLWD","354","22"
"2019/08/24 18:00:00","N.Y.C.","6405","22"
"2019/08/24 18:00:00","NORTH","514","22"
"2019/08/24 18:00:00","WEST","1562","22"
"2019/08/24 19:00:00","CAPITL","1445","23"
"2019/08/24 19:00:00","CENTRL","1626","23"
"2019/08/24 19:00:00","DUNWOD","715","23"
"2019/08/24 19:00:00","GENESE","1044","23"
"2019/08/24 19:00:00","HUD VL","1165","23"
"2019/08/24 19:00:00","LONGIL","2992","23"
"2019/08/24 19:00:00","MHK VL","744","23"
"2019/08/24 19:00:00","MILLWD","350","23"
"2019/08/24 19:00:00","N.Y.C.","6346","23"
"2019/08/24 19:00:00","NORTH","516","23"
"2019/08/24 19:00:00","WEST","1544","23"
"2019/08/24 20:00:00","CAPITL","1463","0"
"2019/08/24 20:00:00","CENTRL","1648","0"
"2019/08/24 20:00:00","DUNWOD","722","0"
"2019/08/24 20:00:00","GENESE","1064","0"
"2019/08/24 20:00:00","HUD VL","1155","0"
"2019/08/24 20:00:00","LONGIL","2943","0"
"2019/08/24 20:00:00","MHK VL","762","0"
"2019/08/24 20:00:00","MILLWD","347","0"
"2019/08/24 20:00:00","N.Y.C.","6344","0"
"2019/08/24 20:00:00","NORTH","518","0"
"2019/08/24 20:00:00","WEST","1581","0"
"2019/08/24 21:00:00","CAPITL","1403","1"
"2019/08/24 21:00:00","CENTRL","1599","1"
"2019/08/24 21:00:00","DUNWOD","702","1"
"2019/08/24 21:00:00","GENESE","1041","1"
"2019/08/24 21:00:00","HUD VL","1105","1"
"2019/08/24 21:00:00","LONGIL","2819","1"
"2019/08/24 21:00:00","MHK VL","734","1"
"2019/08/24 21:00:00","MILLWD","335","1"
"2019/08/24 21:00:00","N.Y.C.","6268","1"
"2019/08/24 21:00:00","NORTH","510","1"
"2019/08/24 21:00:00","WEST","1569","1"
"2019/08/24 22:00:00","CAPITL","1317","2"
"2019/08/24 22:00:00","CENTRL","1506","2"
"2019/08/24 22:00:00","DUNWOD","667","2"
"2019/08/24 22:00:00","GENESE","978","2"
"2019/08/24 22:00:00","HUD VL","1027","2"
"2019/08/24 22:00:00","LONGIL","2642","2"
"2019/08/24 22:00:00","MHK VL","682","2"
"2019/08/24 22:00:00","MILLWD","314","2"
"2019/08/24 22:00:00","N.Y.C.","6119","2"
"2019/08/24 22:00:00","NORTH","489","2"
"2019/08/24 22:00:00","WEST","1506","2"
"2019/08/24 23:00:00","CAPITL","1229","3"
"2019/08/24 23:00:00","CENTRL","1409","3"
"2019/08/24 23:00:00","DUNWOD","622","3"
"2019/08/24 23:00:00","GENESE","911","3"
"2019/08/24 23:00:00","HUD VL","947","3"
"2019/08/24 23:00:00","LONGIL","2433","3"
"2019/08/24 23:00:00","MHK VL","623","3"
"2019/08/24 23:00:00","MILLWD","290","3"
"2019/08/24 23:00:00","N.Y.C.","5900","3"
"2019/08/24 23:00:00","NORTH","471","3"
"2019/08/24 23:00:00","WEST","1423","3"
"2019/08/25 00:00:00","CAPITL","1151","4"
"2019/08/25 00:00:00","CENTRL","1324","4"
"2019/08/25 00:00:00","DUNWOD","556","4"
"2019/08/25 00:00:00","GENESE","853","4"
"2019/08/25 00:00:00","HUD VL","868","4"
"2019/08/25 00:00:00","LONGIL","2122","4"
"2019/08/25 00:00:00","MHK VL","565","4"
"2019/08/25 00:00:00","MILLWD","252","4"
"2019/08/25 00:00:00","N.Y.C.","5406","4"
"2019/08/25 00:00:00","NORTH","454","4"
"2019/08/25 00:00:00","WEST","1318","4"
"2019/08/25 01:00:00","CAPITL","1106","5"
"2019/08/25 01:00:00","CENTRL","1278","5"
"2019/08/25 01:00:00","DUNWOD","525","5"
"2019/08/25 01:00:00","GENESE","814","5"
"2019/08/25 01:00:00","HUD VL","819","5"
"2019/08/25 01:00:00","LONGIL","1982","5"
"2019/08/25 01:00:00","MHK VL","532","5"
"2019/08/25 01:00:00","MILLWD","236","5"
"2019/08/25 01:00:00","N.Y.C.","5172","5"
"2019/08/25 01:00:00","NORTH","450","5"
"2019/08/25 01:00:00","WEST","1263","5"
"2019/08/25 02:00:00","CAPITL","1077","6"
"2019/08/25 02:00:00","CENTRL","1240","6"
"2019/08/25 02:00:00","DUNWOD","505","6"
"2019/08/25 02:00:00","GENESE","787","6"
"2019/08/25 02:00:00","HUD VL","789","6"
"2019/08/25 02:00:00","LONGIL","1895","6"
"2019/08/25 02:00:00","MHK VL","513","6"
"2019/08/25 02:00:00","MILLWD","226","6"
"2019/08/25 02:00:00","N.Y.C.","5001","6"
"2019/08/25 02:00:00","NORTH","444","6"
"2019/08/25 02:00:00","WEST","1232","6"
"2019/08/25 03:00:00","CAPITL","1062","7"
"2019/08/25 03:00:00","CENTRL","1219","7"
"2019/08/25 03:00:00","DUNWOD","490","7"
"2019/08/25 03:00:00","GENESE","771","7"
"2019/08/25 03:00:00","HUD VL","773","7"
"2019/08/25 03:00:00","LONGIL","1839","7"
"2019/08/25 03:00:00","MHK VL","504","7"
"2019/08/25 03:00:00","MILLWD","217","7"
"2019/08/25 03:00:00","N.Y.C.","4884","7"
"2019/08/25 03:00:00","NORTH","439","7"
"2019/08/25 03:00:00","WEST","1212","7"
"2019/08/25 04:00:00","CAPITL","1059","8"
"2019/08/25 04:00:00","CENTRL","1213","8"
"2019/08/25 04:00:00","DUNWOD","485","8"
"2019/08/25 04:00:00","GENESE","766","8"
"2019/08/25 04:00:00","HUD VL","768","8"
"2019/08/25 04:00:00","LONGIL","1820","8"
"2019/08/25 04:00:00","MHK VL","503","8"
"2019/08/25 04:00:00","MILLWD","213","8"
"2019/08/25 04:00:00","N.Y.C.","4818","8"
"2019/08/25 04:00:00","NORTH","438","8"
"2019/08/25 04:00:00","WEST","1207","8"
"2019/08/25 05:00:00","CAPITL","1071","9"
"2019/08/25 05:00:00","CENTRL","1228","9"
"2019/08/25 05:00:00","DUNWOD","489","9"
"2019/08/25 05:00:00","GENESE","773","9"
"2019/08/25 05:00:00","HUD VL","781","9"
"2019/08/25 05:00:00","LONGIL","1824","9"
"2019/08/25 05:00:00","MHK VL","512","9"
"2019/08/25 05:00:00","MILLWD","213","9"
"2019/08/25 05:00:00","N.Y.C.","4812","9"
"2019/08/25 05:00:00","NORTH","441","9"
"2019/08/25 05:00:00","WEST","1216","9"
"2019/08/25 06:00:00","CAPITL","1085","10"
"2019/08/25 06:00:00","CENTRL","1255","10"
"2019/08/25 06:00:00","DUNWOD","491","10"
"2019/08/25 06:00:00","GENESE","783","10"
"2019/08/25 06:00:00","HUD VL","787","10"
"2019/08/25 06:00:00","LONGIL","1811","10"
"2019/08/25 06:00:00","MHK VL","532","10"
"2019/08/25 06:00:00","MILLWD","216","10"
"2019/08/25 06:00:00","N.Y.C.","4829","10"
"2019/08/25 06:00:00","NORTH","449","10"
"2019/08/25 06:00:00","WEST","1220","10"
"2019/08/25 07:00:00","CAPITL","1122","11"
"2019/08/25 07:00:00","CENTRL","1296","11"
"2019/08/25 07:00:00","DUNWOD","506","11"
"2019/08/25 07:00:00","GENESE","808","11"
"2019/08/25 07:00:00","HUD VL","808","11"
"2019/08/25 07:00:00","LONGIL","1871","11"
"2019/08/25 07:00:00","MHK VL","574","11"
"2019/08/25 07:00:00","MILLWD","229","11"
"2019/08/25 07:00:00","N.Y.C.","4967","11"
"2019/08/25 07:00:00","NORTH","462","11"
"2019/08/25 07:00:00","WEST","1240","11"
"2019/08/25 08:00:00","CAPITL","1182","12"
"2019/08/25 08:00:00","CENTRL","1374","12"
"2019/08/25 08:00:00","DUNWOD","535","12"
"2019/08/25 08:00:00","GENESE","861","12"
"2019/08/25 08:00:00","HUD VL","846","12"
"2019/08/25 08:00:00","LONGIL","1993","12"
"2019/08/25 08:00:00","MHK VL","629","12"
"2019/08/25 08:00:00","MILLWD","249","12"
"2019/08/25 08:00:00","N.Y.C.","5177","12"
"2019/08/25 08:00:00","NORTH","480","12"
"2019/08/25 08:00:00","WEST","1318","12"
"2019/08/25 09:00:00","CAPITL","1236","13"
"2019/08/25 09:00:00","CENTRL","1447","13"
"2019/08/25 09:00:00","DUNWOD","568","13"
"2019/08/25 09:00:00","GENESE","921","13"
"2019/08/25 09:00:00","HUD VL","895","13"
"2019/08/25 09:00:00","LONGIL","2147","13"
"2019/08/25 09:00:00","MHK VL","670","13"
"2019/08/25 09:00:00","MILLWD","271","13"
"2019/08/25 09:00:00","N.Y.C.","5454","13"
"2019/08/25 09:00:00","NORTH","493","13"
"2019/08/25 09:00:00","WEST","1384","13"
"2019/08/25 10:00:00","CAPITL","1259","14"
"2019/08/25 10:00:00","CENTRL","1506","14"
"2019/08/25 10:00:00","DUNWOD","594","14"
"2019/08/25 10:00:00","GENESE","968","14"
"2019/08/25 10:00:00","HUD VL","929","14"
"2019/08/25 10:00:00","LONGIL","2271","14"
"2019/08/25 10:00:00","MHK VL","693","14"
"2019/08/25 10:00:00","MILLWD","286","14"
"2019/08/25 10:00:00","N.Y.C.","5699","14"
"2019/08/25 10:00:00","NORTH","498","14"
"2019/08/25 10:00:00","WEST","1440","14"
"2019/08/25 11:00:00","CAPITL","1270","15"
"2019/08/25 11:00:00","CENTRL","1549","15"
"2019/08/25 11:00:00","DUNWOD","613","15"
"2019/08/25 11:00:00","GENESE","1006","15"
"2019/08/25 11:00:00","HUD VL","961","15"
"2019/08/25 11:00:00","LONGIL","2385","15"
"2019/08/25 11:00:00","MHK VL","704","15"
"2019/08/25 11:00:00","MILLWD","295","15"
"2019/08/25 11:00:00","N.Y.C.","5861","15"
