,Season,DayType,load_class,hour,load,sdh_total_load,p_total_load
9057,August,Weekday,901,17,26.146521739130435,5919.109521739131,0.004417306630854189
9058,August,Saturday,901,17,19.3875,4652.022999999999,0.004167541733994007
9059,August,Sunday,901,17,17.965,4168.1410000000005,0.004310074923089213
9060,September,Weekday,901,17,20.08363636363637,5420.799727272727,0.0037049212983451614
9061,September,Saturday,901,17,16.349999999999998,4209.428500000001,0.003884137716081885
9062,September,Sunday,901,17,15.5225,3979.0384999999997,0.003901068059532473
9063,October,Weekday,901,17,18.432857142857145,5034.393761904761,0.0036613856632229497
9064,October,Saturday,901,17,14.126,3670.0000000000005,0.003849046321525885
9065,October,Sunday,901,17,14.022,3514.86,0.003989348082142674
9066,November,Weekday,901,17,18.379545454545454,4665.110000000001,0.003939788226761095
9067,November,Saturday,901,17,14.2425,3545.038,0.00401758739962731
9068,November,Sunday,901,17,14.729999999999999,3488.85,0.004222021583043123
9069,December,Weekday,901,17,20.178181818181816,4412.639272727272,0.004572814719502441
9070,December,Saturday,901,17,14.441999999999998,3447.224,0.004189457952253755
9071,December,Sunday,901,17,14.227500000000001,3262.3644999999997,0.004361100667935788
9072,January,Weekday,902,17,21.18857142857143,5017.273000000001,0.004223125077820447
9073,January,Saturday,902,17,15.907999999999998,3743.159,0.004249886259173067
9074,January,Sunday,902,17,16.75,3606.1000000000004,0.004644907240509137
9075,February,Weekday,902,17,20.891499999999997,5020.967999999999,0.004160851055015687
9076,February,Saturday,902,17,16.54,3835.3025000000002,0.004312567261643638
9077,February,Sunday,902,17,16.1325,3590.5130000000004,0.0044930905416579745
9078,March,Weekday,902,17,19.13869565217391,4927.904,0.0038837395477212848
9079,March,Saturday,902,17,14.745,3702.69,0.003982239939071324
9080,March,Sunday,902,17,14.7625,3531.2434999999996,0.004180538668602151
9081,April,Weekday,902,17,18.38904761904762,4971.972285714285,0.003698541858707446
9082,April,Saturday,902,17,14.348000000000003,3733.009,0.003843548193963637
9083,April,Sunday,902,17,13.6025,3447.0200000000004,0.003946162192270424
9084,May,Weekday,902,17,18.67909090909091,5343.723999999999,0.0034955193997839172
9085,May,Saturday,902,17,13.9475,4050.7800000000007,0.0034431640326060653
9086,May,Sunday,902,17,13.558000000000002,3670.876,0.0036933963446327254
9087,June,Weekday,902,17,24.149545454545454,5996.111454545455,0.004027534450887913
9088,June,Saturday,902,17,18.1025,4325.3405,0.004185219637621592
9089,June,Sunday,902,17,18.13,4029.8800000000006,0.004498893267293318
9090,July,Weekday,902,17,26.484761904761907,6006.6459523809535,0.004409243047571949
9091,July,Saturday,902,17,22.404000000000003,4652.4580000000005,0.004815519022417828
9092,July,Sunday,902,17,21.928000000000004,4486.5650000000005,0.0048874807341473935
9093,August,Weekday,902,17,26.146521739130435,5919.109521739131,0.004417306630854189
9094,August,Saturday,902,17,19.3875,4652.022999999999,0.004167541733994007
9095,August,Sunday,902,17,17.965,4168.1410000000005,0.004310074923089213
9096,September,Weekday,902,17,20.08363636363637,5420.799727272727,0.0037049212983451614
9097,September,Saturday,902,17,16.349999999999998,4209.428500000001,0.003884137716081885
9098,September,Sunday,902,17,15.5225,3979.0384999999997,0.003901068059532473
9099,October,Weekday,902,17,18.432857142857145,5034.393761904761,0.0036613856632229497
9100,October,Saturday,902,17,14.126,3670.0000000000005,0.003849046321525885
9101,October,Sunday,902,17,14.022,3514.86,0.003989348082142674
9102,November,Weekday,902,17,18.379545454545454,4665.110000000001,0.003939788226761095
9103,November,Saturday,902,17,14.2425,3545.038,0.00401758739962731
9104,November,Sunday,902,17,14.729999999999999,3488.85,0.004222021583043123
9105,December,Weekday,902,17,20.178181818181816,4412.639272727272,0.004572814719502441
9106,December,Saturday,902,17,14.441999999999998,3447.224,0.004189457952253755
9107,December,Sunday,902,17,14.227500000000001,3262.3644999999997,0.004361100667935788
9108,January,Weekday,601,17,0.6557142857142857,5017.273000000001,0.00013069137073352108
9109,January,Saturday,601,17,0.658,3743.159,0.00017578734966908967
9110,January,Sunday,601,17,0.648,3606.1000000000004,0.00017969551593133857
9111,February,Weekday,601,17,0.25250000000000006,5020.967999999999,5.0289107598375474e-05
9112,February,Saturday,601,17,0.22500000000000003,3835.3025000000002,5.866551595343523e-05
9113,February,Sunday,601,17,0.21250000000000002,3590.5130000000004,5.918374338151679e-05
9114,March,Weekday,601,17,0.0008695652173913044,4927.904,1.7645741828398125e-07
9115,March,Saturday,601,17,0.0,3702.69,0.0
9116,March,Sunday,601,17,0.0,3531.2434999999996,0.0
9117,April,Weekday,601,17,0.0,4971.972285714285,0.0
9118,April,Saturday,601,17,0.0,3733.009,0.0
9119,April,Sunday,601,17,0.0,3447.0200000000004,0.0
9120,May,Weekday,601,17,0.0,5343.723999999999,0.0
9121,May,Saturday,601,17,0.0,4050.7800000000007,0.0
9122,May,Sunday,601,17,0.0,3670.876,0.0
9123,June,Weekday,601,17,0.0,5996.111454545455,0.0
9124,June,Saturday,601,17,0.0,4325.3405,0.0
9125,June,Sunday,601,17,0.0,4029.8800000000006,0.0
9126,July,Weekday,601,17,0.0,6006.6459523809535,0.0
9127,July,Saturday,601,17,0.0,4652.4580000000005,0.0
9128,July,Sunday,601,17,0.0,4486.5650000000005,0.0
9129,August,Weekday,601,17,0.0,5919.109521739131,0.0
9130,August,Saturday,601,17,0.0,4652.022999999999,0.0
9131,August,Sunday,601,17,0.0,4168.1410000000005,0.0
9132,September,Weekday,601,17,0.0,5420.799727272727,0.0
9133,September,Saturday,601,17,0.0,4209.428500000001,0.0
9134,September,Sunday,601,17,0.0,3979.0384999999997,0.0
9135,October,Weekday,601,17,0.0,5034.393761904761,0.0
9136,October,Saturday,601,17,0.0,3670.0000000000005,0.0
9137,October,Sunday,601,17,0.0,3514.86,0.0
9138,November,Weekday,601,17,0.5895454545454547,4665.110000000001,0.00012637332336117574
9139,November,Saturday,601,17,0.5449999999999999,3545.038,0.00015373601072823478
9140,November,Sunday,601,17,0.72,3488.85,0.00020637172707339095
9141,December,Weekday,601,17,0.7200000000000002,4412.639272727272,0.00016316765443530072
9142,December,Saturday,601,17,0.72,3447.224,0.00020886371178664337
9143,December,Sunday,601,17,0.72,3262.3644999999997,0.0002206988213610098
9144,January,Weekday,602,17,21.392380952380954,5017.273000000001,0.004263746651294627
9145,January,Saturday,602,17,21.446,3743.159,0.00572938525988343
9146,January,Sunday,602,17,21.148000000000003,3606.1000000000004,0.005864507362524612
9147,February,Weekday,602,17,8.232000000000003,5020.967999999999,0.0016395244900983246
9148,February,Saturday,602,17,7.4025,3835.3025000000002,0.0019300954748680188
9149,February,Sunday,602,17,6.890000000000001,3590.5130000000004,0.0019189458442289444
9150,March,Weekday,602,17,0.02391304347826087,4927.904,4.852579002809484e-06
9151,March,Saturday,602,17,0.0,3702.69,0.0
9152,March,Sunday,602,17,0.0,3531.2434999999996,0.0
9153,April,Weekday,602,17,0.0,4971.972285714285,0.0
9154,April,Saturday,602,17,0.0,3733.009,0.0
9155,April,Sunday,602,17,0.0,3447.0200000000004,0.0
9156,May,Weekday,602,17,0.0,5343.723999999999,0.0
9157,May,Saturday,602,17,0.0,4050.7800000000007,0.0
9158,May,Sunday,602,17,0.0,3670.876,0.0
9159,June,Weekday,602,17,0.0,5996.111454545455,0.0
9160,June,Saturday,602,17,0.0,4325.3405,0.0
9161,June,Sunday,602,17,0.0,4029.8800000000006,0.0
9162,July,Weekday,602,17,0.0,6006.6459523809535,0.0
9163,July,Saturday,602,17,0.0,4652.4580000000005,0.0
9164,July,Sunday,602,17,0.0,4486.5650000000005,0.0
9165,August,Weekday,602,17,0.0,5919.109521739131,0.0
9166,August,Saturday,602,17,0.0,4652.022999999999,0.0
9167,August,Sunday,602,17,0.0,4168.1410000000005,0.0
9168,September,Weekday,602,17,0.0,5420.799727272727,0.0
9169,September,Saturday,602,17,0.0,4209.428500000001,0.0
9170,September,Sunday,602,17,0.0,3979.0384999999997,0.0
9171,October,Weekday,602,17,0.0,5034.393761904761,0.0
9172,October,Saturday,602,17,0.0,3670.0000000000005,0.0
9173,October,Sunday,602,17,0.0,3514.86,0.0
9174,November,Weekday,602,17,19.26499999999999,4665.110000000001,0.004129591799550276
9175,November,Saturday,602,17,17.8425,3545.038,0.0050330913237037235
9176,November,Sunday,602,17,23.53,3488.85,0.006744342691717902
9177,December,Weekday,602,17,23.529999999999987,4412.639272727272,0.005332409595642531
9178,December,Saturday,602,17,23.53,3447.224,0.006825782136582944
9179,December,Sunday,602,17,23.53,3262.3644999999997,0.007212560092534112
9180,January,Weekday,101,18,1.3942857142857144,4915.710952380952,0.00028363866952152346
9181,January,Saturday,101,18,1.416,3808.7619999999997,0.0003717743455747563
9182,January,Sunday,101,18,1.514,3702.752,0.0004088850671068438
9183,February,Weekday,101,18,1.1875000000000002,4879.9315,0.00024334357972033015
9184,February,Saturday,101,18,1.1875,3873.2000000000003,0.00030659403077558606
9185,February,Sunday,101,18,1.3,3635.532,0.0003575817789528465
9186,March,Weekday,101,18,0.9908695652173914,4709.616782608696,0.00021039282195451593
9187,March,Saturday,101,18,1.0125000000000002,3676.5489999999995,0.00027539412639407233
9188,March,Sunday,101,18,1.065,3523.3325,0.000302270648597599
9189,April,Weekday,101,18,0.8176190476190476,4724.160952380952,0.00017307180171475145
9190,April,Saturday,101,18,0.836,3705.0809999999997,0.00022563609270620535
9191,April,Sunday,101,18,0.8574999999999999,3446.687,0.0002487896348000268
9192,May,Weekday,101,18,0.8240909090909092,5047.149909090908,0.0001632784688258535
9193,May,Saturday,101,18,0.78,3993.552,0.00019531484753422518
9194,May,Sunday,101,18,0.8380000000000001,3636.639,0.00023043255049511377
9195,June,Weekday,101,18,1.119090909090909,5640.842818181818,0.00019839072726575625
9196,June,Saturday,101,18,1.09,4248.938999999999,0.00025653463135149744
9197,June,Sunday,101,18,1.1925,3977.116,0.0002998403868531871
9198,July,Weekday,101,18,1.401904761904762,5693.381714285714,0.00024623410694335355
9199,July,Saturday,101,18,1.4300000000000002,4582.2609999999995,0.00031207301373710494
9200,July,Sunday,101,18,1.522,4445.316000000001,0.00034238285872140466
9201,August,Weekday,101,18,1.3704347826086953,5591.109304347827,0.0002451096388945573
9202,August,Saturday,101,18,1.2525,4560.458,0.0002746434678271349
9203,August,Sunday,101,18,1.3074999999999999,4153.851999999999,0.00031476807551159746
9204,September,Weekday,101,18,0.9963636363636365,5120.362,0.00019458851471119355
9205,September,Saturday,101,18,0.9625,4111.7564999999995,0.00023408487345979756
9206,September,Sunday,101,18,0.9875,3928.776,0.0002513505478551081
9207,October,Weekday,101,18,0.9452380952380953,4770.0617142857145,0.00019816055888904544
9208,October,Saturday,101,18,0.9559999999999998,3636.039,0.0002629234724930068
9209,October,Sunday,101,18,0.998,3502.8859999999995,0.00028490793020383766
9210,November,Weekday,101,18,1.1499999999999997,4503.6900000000005,0.00025534617169476576
9211,November,Saturday,101,18,1.1625,3575.7709999999997,0.00032510471168315874
9212,November,Sunday,101,18,1.215,3527.7659999999996,0.0003444105986621562
9213,December,Weekday,101,18,1.4140909090909088,4302.564090909091,0.0003286623695109501
9214,December,Saturday,101,18,1.424,3494.892,0.0004074517896404238
9215,December,Sunday,101,18,1.4825000000000002,3333.5685000000003,0.00044471862510099915
9216,January,Weekday,201,18,1.2180952380952381,4915.710952380952,0.00024779635131012877
9217,January,Saturday,201,18,1.008,3808.7619999999997,0.0002646529239684706
9218,January,Sunday,201,18,1.0240000000000002,3702.752,0.00027655106256103577
9219,February,Weekday,201,18,1.1954999999999998,4879.9315,0.00024498294699423545
9220,February,Saturday,201,18,1.0125,3873.2000000000003,0.000261411752556026
9221,February,Sunday,201,18,1.0025,3635.532,0.000275750564154022
9222,March,Weekday,201,18,1.0413043478260873,4709.616782608696,0.00022110171504215257
9223,March,Saturday,201,18,0.875,3676.5489999999995,0.00023799492404426003
9224,March,Sunday,201,18,0.87,3523.3325,0.0002469253185726865
9225,April,Weekday,201,18,0.9233333333333336,4724.160952380952,0.00019544916920495237
9226,April,Saturday,201,18,0.798,3705.0809999999997,0.00021537990667410512
9227,April,Sunday,201,18,0.7450000000000001,3446.687,0.00021614959524900293
9228,May,Weekday,201,18,0.825909090909091,5047.149909090908,0.00016363870813931376
9229,May,Saturday,201,18,0.6825,3993.552,0.00017090049159244701
9230,May,Sunday,201,18,0.674,3636.639,0.00018533596543401752
9231,June,Weekday,201,18,1.010909090909091,5640.842818181818,0.00017921241975590657
9232,June,Saturday,201,18,0.8400000000000001,4248.938999999999,0.00019769641315161272
9233,June,Sunday,201,18,0.8475,3977.116,0.00021309411141138453
9234,July,Weekday,201,18,1.2257142857142858,5693.381714285714,0.0002152875649701739
9235,July,Saturday,201,18,1.0699999999999998,4582.2609999999995,0.00023350917811098057
9236,July,Sunday,201,18,1.086,4445.316000000001,0.00024430209235968826
9237,August,Weekday,201,18,1.1917391304347824,5591.109304347827,0.00021314895945748148
9238,August,Saturday,201,18,0.9375,4560.458,0.0002055714579544423
9239,August,Sunday,201,18,0.9299999999999999,4153.851999999999,0.00022388857378645175
9240,September,Weekday,201,18,0.9377272727272726,5120.362,0.00018313690960273369
9241,September,Saturday,201,18,0.795,4111.7564999999995,0.00019334802535120942
9242,September,Sunday,201,18,0.7575000000000001,3928.776,0.00019280814177239936
9243,October,Weekday,201,18,0.8833333333333335,4770.0617142857145,0.0001851827892892591
9244,October,Saturday,201,18,0.736,3636.039,0.0002024180708732772
9245,October,Sunday,201,18,0.734,3502.8859999999995,0.0002095415037771712
9246,November,Weekday,201,18,0.8900000000000001,4503.6900000000005,0.0001976157328768188
9247,November,Saturday,201,18,0.7475,3575.7709999999997,0.00020904582536185906
9248,November,Sunday,201,18,0.7424999999999999,3527.7659999999996,0.00021047314362687323
9249,December,Weekday,201,18,1.1113636363636363,4302.564090909091,0.000258302633704363
9250,December,Saturday,201,18,0.9099999999999999,3494.892,0.00026038000602021465
9251,December,Sunday,201,18,0.87,3333.5685000000003,0.0002609815877489843
9252,January,Weekday,301,18,67.37142857142855,4915.710952380952,0.013705327514994921
9253,January,Saturday,301,18,58.024,3808.7619999999997,0.015234346488439026
9254,January,Sunday,301,18,53.660000000000004,3702.752,0.014491923844751148
9255,February,Weekday,301,18,66.85499999999999,4879.9315,0.013699987387118036
9256,February,Saturday,301,18,57.0375,3873.2000000000003,0.014726195393989465
9257,February,Sunday,301,18,52.9875,3635.532,0.01457489577866458
9258,March,Weekday,301,18,64.73782608695652,4709.616782608696,0.013745879776464041
9259,March,Saturday,301,18,54.855000000000004,3676.5489999999995,0.014920241781083296
9260,March,Sunday,301,18,50.745,3523.3325,0.014402557805713766
9261,April,Weekday,301,18,66.67999999999998,4724.160952380952,0.014114675742873157
9262,April,Saturday,301,18,58.024,3705.0809999999997,0.015660656271752223
9263,April,Sunday,301,18,51.940000000000005,3446.687,0.015069543593601626
9264,May,Weekday,301,18,67.76863636363638,5047.149909090908,0.013427109870775137
9265,May,Saturday,301,18,57.394999999999996,3993.552,0.014371917531060067
9266,May,Sunday,301,18,53.074,3636.639,0.014594244850808671
9267,June,Weekday,301,18,83.31727272727274,5640.842818181818,0.014770358865295938
9268,June,Saturday,301,18,69.075,4248.938999999999,0.016256999688628152
9269,June,Sunday,301,18,66.0775,3977.116,0.016614426131900603
9270,July,Weekday,301,18,97.99238095238098,5693.381714285714,0.017211630252456207
9271,July,Saturday,301,18,82.408,4582.2609999999995,0.017984134906326815
9272,July,Sunday,301,18,79.616,4445.316000000001,0.017910087831776184
9273,August,Weekday,301,18,94.3291304347826,5591.109304347827,0.01687127281905028
9274,August,Saturday,301,18,73.7825,4560.458,0.016178747836291883
9275,August,Sunday,301,18,69.4175,4153.851999999999,0.01671159685034518
9276,September,Weekday,301,18,71.79636363636364,5120.362,0.01402173589218177
9277,September,Saturday,301,18,60.905,4111.7564999999995,0.01481240438240932
9278,September,Sunday,301,18,54.59,3928.776,0.013894912817630735
9279,October,Weekday,301,18,66.77619047619048,4770.0617142857145,0.013999020238292614
9280,October,Saturday,301,18,57.016,3636.039,0.015680799903411376
9281,October,Sunday,301,18,52.903999999999996,3502.8859999999995,0.015102975089683194
9282,November,Weekday,301,18,66.03363636363639,4503.6900000000005,0.014662118476990286
9283,November,Saturday,301,18,56.6475,3575.7709999999997,0.015842037982857406
9284,November,Sunday,301,18,52.375,3527.7659999999996,0.014846506259202
9285,December,Weekday,301,18,67.77999999999999,4302.564090909091,0.015753396943746334
9286,December,Saturday,301,18,54.452,3494.892,0.01558045284375025
9287,December,Sunday,301,18,53.190000000000005,3333.5685000000003,0.015955874313067213
9288,January,Weekday,302,18,67.37142857142855,4915.710952380952,0.013705327514994921
9289,January,Saturday,302,18,58.024,3808.7619999999997,0.015234346488439026
9290,January,Sunday,302,18,53.660000000000004,3702.752,0.014491923844751148
9291,February,Weekday,302,18,66.85499999999999,4879.9315,0.013699987387118036
9292,February,Saturday,302,18,57.0375,3873.2000000000003,0.014726195393989465
9293,February,Sunday,302,18,52.9875,3635.532,0.01457489577866458
9294,March,Weekday,302,18,64.73782608695652,4709.616782608696,0.013745879776464041
9295,March,Saturday,302,18,54.855000000000004,3676.5489999999995,0.014920241781083296
9296,March,Sunday,302,18,50.745,3523.3325,0.014402557805713766
9297,April,Weekday,302,18,66.67999999999998,4724.160952380952,0.014114675742873157
9298,April,Saturday,302,18,58.024,3705.0809999999997,0.015660656271752223
9299,April,Sunday,302,18,51.940000000000005,3446.687,0.015069543593601626
9300,May,Weekday,302,18,67.76863636363638,5047.149909090908,0.013427109870775137
9301,May,Saturday,302,18,57.394999999999996,3993.552,0.014371917531060067
9302,May,Sunday,302,18,53.074,3636.639,0.014594244850808671
9303,June,Weekday,302,18,83.31727272727274,5640.842818181818,0.014770358865295938
9304,June,Saturday,302,18,69.075,4248.938999999999,0.016256999688628152
9305,June,Sunday,302,18,66.0775,3977.116,0.016614426131900603
9306,July,Weekday,302,18,97.99238095238098,5693.381714285714,0.017211630252456207
9307,July,Saturday,302,18,82.408,4582.2609999999995,0.017984134906326815
9308,July,Sunday,302,18,79.616,4445.316000000001,0.017910087831776184
9309,August,Weekday,302,18,94.3291304347826,5591.109304347827,0.01687127281905028
9310,August,Saturday,302,18,73.7825,4560.458,0.016178747836291883
9311,August,Sunday,302,18,69.4175,4153.851999999999,0.01671159685034518
9312,September,Weekday,302,18,71.79636363636364,5120.362,0.01402173589218177
9313,September,Saturday,302,18,60.905,4111.7564999999995,0.01481240438240932
9314,September,Sunday,302,18,54.59,3928.776,0.013894912817630735
9315,October,Weekday,302,18,66.77619047619048,4770.0617142857145,0.013999020238292614
9316,October,Saturday,302,18,57.016,3636.039,0.015680799903411376
9317,October,Sunday,302,18,52.903999999999996,3502.8859999999995,0.015102975089683194
9318,November,Weekday,302,18,66.03363636363639,4503.6900000000005,0.014662118476990286
9319,November,Saturday,302,18,56.6475,3575.7709999999997,0.015842037982857406
9320,November,Sunday,302,18,52.375,3527.7659999999996,0.014846506259202
9321,December,Weekday,302,18,67.77999999999999,4302.564090909091,0.015753396943746334
9322,December,Saturday,302,18,54.452,3494.892,0.01558045284375025
9323,December,Sunday,302,18,53.190000000000005,3333.5685000000003,0.015955874313067213
9324,January,Weekday,401,18,3.1100000000000003,4915.710952380952,0.000632665351996267
9325,January,Saturday,401,18,3.136,3808.7619999999997,0.0008233646523463531
9326,January,Sunday,401,18,3.1120000000000005,3702.752,0.0008404559635643977
9327,February,Weekday,401,18,2.6704999999999997,4879.9315,0.0005472412881205402
9328,February,Saturday,401,18,2.6624999999999996,3873.2000000000003,0.000687416090054735
9329,February,Sunday,401,18,2.6825,3635.532,0.0007378562477238544
9330,March,Weekday,401,18,1.9830434782608695,4709.616782608696,0.00042106259804060856
9331,March,Saturday,401,18,2.08,3676.5489999999995,0.0005657479337280695
9332,March,Sunday,401,18,2.0275,3523.3325,0.000575449521156462
9333,April,Weekday,401,18,1.451904761904762,4724.160952380952,0.0003073360066559565
9334,April,Saturday,401,18,1.402,3705.0809999999997,0.00037839928465801425
9335,April,Sunday,401,18,1.7475,3446.687,0.0005070086143592384
9336,May,Weekday,401,18,1.7949999999999997,5047.149909090908,0.00035564626221362125
9337,May,Saturday,401,18,1.7475,3993.552,0.00043758037957186983
9338,May,Sunday,401,18,1.778,3636.639,0.0004889129770648117
9339,June,Weekday,401,18,2.423181818181818,5640.842818181818,0.0004295779719958353
9340,June,Saturday,401,18,2.7225,4248.938999999999,0.0006407481961967447
9341,June,Sunday,401,18,2.6575,3977.116,0.0006681977593814212
9342,July,Weekday,401,18,3.3476190476190473,5693.381714285714,0.0005879842974904127
9343,July,Saturday,401,18,3.6060000000000003,4582.2609999999995,0.0007869477535216786
9344,July,Sunday,401,18,3.65,4445.316000000001,0.0008210889844501492
9345,August,Weekday,401,18,3.2547826086956526,5591.109304347827,0.0005821353923745738
9346,August,Saturday,401,18,2.8425,4560.458,0.000623292660517869
9347,August,Sunday,401,18,2.6675000000000004,4153.851999999999,0.0006421750221240432
9348,September,Weekday,401,18,1.7522727272727274,5120.362,0.0003422165712644394
9349,September,Saturday,401,18,1.86,4111.7564999999995,0.0004523614178028296
9350,September,Sunday,401,18,1.7025000000000001,3928.776,0.0004333410711122243
9351,October,Weekday,401,18,1.681904761904762,4770.0617142857145,0.000352596017126503
9352,October,Saturday,401,18,1.9260000000000002,3636.039,0.000529697288725451
9353,October,Sunday,401,18,1.7399999999999998,3502.8859999999995,0.0004967332650848472
9354,November,Weekday,401,18,2.110454545454546,4503.6900000000005,0.00046860564236316123
9355,November,Saturday,401,18,2.1550000000000002,3575.7709999999997,0.0006026672289696405
9356,November,Sunday,401,18,2.1125,3527.7659999999996,0.0005988208968508682
9357,December,Weekday,401,18,2.8640909090909092,4302.564090909091,0.0006656707136896488
9358,December,Saturday,401,18,2.886,3494.892,0.0008257765905212522
9359,December,Sunday,401,18,2.955,3333.5685000000003,0.0008864374618370673
9360,January,Weekday,701,18,11.066666666666666,4915.710952380952,0.0022512850681967915
9361,January,Saturday,701,18,9.54,3808.7619999999997,0.0025047508875587396
9362,January,Sunday,701,18,8.818000000000001,3702.752,0.0023814719430304814
9363,February,Weekday,701,18,10.9615,4879.9315,0.00224624054661423
9364,February,Saturday,701,18,9.370000000000001,3873.2000000000003,0.00241918826809873
9365,February,Sunday,701,18,8.6875,3635.532,0.0023896090035791183
9366,March,Weekday,701,18,10.799565217391304,4709.616782608696,0.0022930878914121195
9367,March,Saturday,701,18,9.1775,3676.5489999999995,0.0024962267604756528
9368,March,Sunday,701,18,8.4875,3523.3325,0.0024089409671099733
9369,April,Weekday,701,18,11.019999999999998,4724.160952380952,0.0023326893624244483
9370,April,Saturday,701,18,9.614,3705.0809999999997,0.0025948150661213617
9371,April,Sunday,701,18,8.5775,3446.687,0.0024886216822125134
9372,May,Weekday,701,18,11.072727272727274,5047.149909090908,0.0021938574189728577
9373,May,Saturday,701,18,9.36,3993.552,0.002343778170410702
9374,May,Sunday,701,18,8.628,3636.639,0.0023725203408971854
9375,June,Weekday,701,18,14.037272727272729,5640.842818181818,0.002488506271088987
9376,June,Saturday,701,18,11.64,4248.938999999999,0.0027395074393866334
9377,June,Sunday,701,18,11.155,3977.116,0.002804796239284949
9378,July,Weekday,701,18,16.95952380952381,5693.381714285714,0.0029788137631751137
9379,July,Saturday,701,18,14.357999999999999,4582.2609999999995,0.0031333876442219246
9380,July,Sunday,701,18,13.896,4445.316000000001,0.003125986993950486
9381,August,Weekday,701,18,16.12173913043478,5591.109304347827,0.0028834598382646527
9382,August,Saturday,701,18,12.6225,4560.458,0.0027678141098986114
9383,August,Sunday,701,18,11.879999999999999,4153.851999999999,0.0028599959748204806
9384,September,Weekday,701,18,11.87590909090909,5120.362,0.002319349509059924
9385,September,Saturday,701,18,10.059999999999999,4111.7564999999995,0.002446642937148637
9386,September,Sunday,701,18,8.989999999999998,3928.776,0.0022882444812328314
9387,October,Weekday,701,18,10.757619047619045,4770.0617142857145,0.0022552368694521026
9388,October,Saturday,701,18,9.144,3636.039,0.0025148245109582155
9389,October,Sunday,701,18,8.45,3502.8859999999995,0.0024122966034292865
9390,November,Weekday,701,18,10.382727272727273,4503.6900000000005,0.0023053823137754313
9391,November,Saturday,701,18,8.835,3575.7709999999997,0.0024707958087920065
9392,November,Sunday,701,18,8.1175,3527.7659999999996,0.002301031304230496
9393,December,Weekday,701,18,11.087272727272728,4302.564090909091,0.0025768989126040173
9394,December,Saturday,701,18,8.91,3494.892,0.0025494350040001237
9395,December,Sunday,701,18,8.685,3333.5685000000003,0.0026053161949424466
9396,January,Weekday,801,18,244.92142857142858,4915.710952380952,0.04982421280339917
9397,January,Saturday,801,18,197.122,3808.7619999999997,0.05175487468106435
9398,January,Sunday,801,18,187.724,3702.752,0.050698507488484236
9399,February,Weekday,801,18,239.5685,4879.9315,0.04909259484482518
9400,February,Saturday,801,18,195.9675,3873.2000000000003,0.05059576061138077
9401,February,Sunday,801,18,181.1175,3635.532,0.049818706038070905
9402,March,Weekday,801,18,221.0621739130434,4709.616782608696,0.04693846317376915
9403,March,Saturday,801,18,175.175,3676.5489999999995,0.04764658379366086
9404,March,Sunday,801,18,159.9525,3523.3325,0.04539807128620418
9405,April,Weekday,801,18,220.24142857142866,4724.160952380952,0.046620221197253696
9406,April,Saturday,801,18,174.58599999999998,3705.0809999999997,0.04712069722632245
9407,April,Sunday,801,18,149.3075,3446.687,0.04331913515790671
9408,May,Weekday,801,18,217.37363636363636,5047.149909090908,0.043068591240395644
9409,May,Saturday,801,18,169.58,3993.552,0.04246345108314603
9410,May,Sunday,801,18,151.536,3636.639,0.04166924459645293
9411,June,Weekday,801,18,277.4977272727272,5640.842818181818,0.04919437329086428
9412,June,Saturday,801,18,216.14249999999998,4248.938999999999,0.05086975830907434
9413,June,Sunday,801,18,206.05749999999998,3977.116,0.0518107844981137
9414,July,Weekday,801,18,317.9947619047619,5693.381714285714,0.05585340626412877
9415,July,Saturday,801,18,262.178,4582.2609999999995,0.05721585915773895
9416,July,Sunday,801,18,251.82799999999997,4445.316000000001,0.05665019089756497
9417,August,Weekday,801,18,309.8147826086956,5591.109304347827,0.055412041822858596
9418,August,Saturday,801,18,228.10000000000002,4560.458,0.05001690619670218
9419,August,Sunday,801,18,211.67000000000002,4153.851999999999,0.050957520874600266
9420,September,Weekday,801,18,237.18772727272724,5120.362,0.04632245284078103
9421,September,Saturday,801,18,188.105,4111.7564999999995,0.04574808843860283
9422,September,Sunday,801,18,163.2475,3928.776,0.04155174537820431
9423,October,Weekday,801,18,223.66904761904757,4770.0617142857145,0.046890178998981895
9424,October,Saturday,801,18,176.42400000000004,3636.039,0.04852093170617808
9425,October,Sunday,801,18,160.908,3502.8859999999995,0.04593583690705322
9426,November,Weekday,801,18,231.38090909090906,4503.6900000000005,0.05137585159966806
9427,November,Saturday,801,18,186.9,3575.7709999999997,0.05226844783964074
9428,November,Sunday,801,18,172.6175,3527.7659999999996,0.048931108242440124
9429,December,Weekday,801,18,247.5768181818182,4302.564090909091,0.057541692105162245
9430,December,Saturday,801,18,195.862,3494.892,0.05604236125179262
9431,December,Sunday,801,18,179.7,3333.5685000000003,0.05390619691780744
9432,January,Weekday,802,18,451.135,4915.710952380952,0.09177411047358068
9433,January,Saturday,802,18,320.498,3808.7619999999997,0.08414755240679256
9434,January,Sunday,802,18,271.695,3702.752,0.07337650482668026
9435,February,Weekday,802,18,424.247,4879.9315,0.08693708098156706
9436,February,Saturday,802,18,326.956,3873.2000000000003,0.08441495404316844
9437,February,Sunday,802,18,264.563,3635.532,0.07277146783469379
9438,March,Weekday,802,18,401.365,4709.616782608696,0.08522243284891655
9439,March,Saturday,802,18,266.973,3676.5489999999995,0.07261510726499226
9440,March,Sunday,802,18,262.017,3523.3325,0.07436624275455127
